id,name,description,difficulty,image,emoji,created_at,total_shown,total_correct,category
272,Tatarstan,republic,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Flag_of_Tatarstan.svg/250px-Flag_of_Tatarstan.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
273,Tuva,republic,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Flag_of_Tuva.svg/250px-Flag_of_Tuva.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
274,Udmurtia,republic,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Flag_of_Udmurtia.svg/250px-Flag_of_Udmurtia.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
275,Altai Krai,krai,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Flag_of_Altai_Krai.svg/250px-Flag_of_Altai_Krai.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
276,Kamchatka Krai,krai,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Flag_of_Kamchatka_Krai.svg/250px-Flag_of_Kamchatka_Krai.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
277,Khabarovsk Krai,krai,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Flag_of_Khabarovsk_Krai.svg/250px-Flag_of_Khabarovsk_Krai.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
278,Krasnodar Krai,krai,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Flag_of_Krasnodar_Krai.svg/250px-Flag_of_Krasnodar_Krai.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
279,Krasnoyarsk Krai,krai,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Flag_of_Krasnoyarsk_Krai.svg/250px-Flag_of_Krasnoyarsk_Krai.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
280,Perm Krai,krai,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Flag_of_Perm_Krai.svg/250px-Flag_of_Perm_Krai.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
281,Primorsky Krai,krai,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Flag_of_Primorsky_Krai.svg/250px-Flag_of_Primorsky_Krai.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
282,Stavropol Krai,krai,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Flag_of_Stavropol_Krai.svg/250px-Flag_of_Stavropol_Krai.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
283,Zabaykalsky Krai,krai,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Flag_of_Zabaykalsky_Krai.svg/250px-Flag_of_Zabaykalsky_Krai.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
284,Amur Oblast,oblast,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Flag_of_Amur_Oblast.svg/250px-Flag_of_Amur_Oblast.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
285,Arkhangelsk Oblast,oblast,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Flag_of_Arkhangelsk_Oblast.svg/250px-Flag_of_Arkhangelsk_Oblast.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
286,Astrakhan Oblast,oblast,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Flag_of_Astrakhan_Oblast.svg/250px-Flag_of_Astrakhan_Oblast.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
287,Belgorod Oblast,oblast,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Flag_of_Belgorod_Oblast.svg/250px-Flag_of_Belgorod_Oblast.svg.png,,2025-09-07 19:11:52.898619+03,0,0,ru_regions
204,Alabama,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Flag_of_Alabama.svg/250px-Flag_of_Alabama.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
