id,name,description,difficulty,image,emoji,created_at,total_shown,total_correct,category
119,Kyrgyzstan,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Flag_of_Kyrgyzstan.svg/40px-Flag_of_Kyrgyzstan.svg.png,,2025-09-07 15:57:35,0,0,country
120,Laos,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Flag_of_Laos.svg/40px-Flag_of_Laos.svg.png,,2025-09-07 15:57:35,0,0,country
121,Latvia,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Latvia.svg/40px-Flag_of_Latvia.svg.png,,2025-09-07 15:57:35,0,0,country
122,Lebanon,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Flag_of_Lebanon.svg/40px-Flag_of_Lebanon.svg.png,,2025-09-07 15:57:35,0,0,country
123,Lesotho,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Flag_of_Lesotho.svg/40px-Flag_of_Lesotho.svg.png,,2025-09-07 15:57:35,0,0,country
124,Liberia,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Flag_of_Liberia.svg/40px-Flag_of_Liberia.svg.png,,2025-09-07 15:57:35,0,0,country
125,Libya,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Flag_of_Libya.svg/40px-Flag_of_Libya.svg.png,,2025-09-07 15:57:35,0,0,country
126,Liechtenstein,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Flag_of_Liechtenstein.svg/40px-Flag_of_Liechtenstein.svg.png,,2025-09-07 15:57:35,0,0,country
127,Lithuania,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Flag_of_Lithuania.svg/40px-Flag_of_Lithuania.svg.png,,2025-09-07 15:57:35,0,0,country
128,Luxembourg,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/40px-Flag_of_Luxembourg.svg.png,,2025-09-07 15:57:35,0,0,country
129,Macau,dependent,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Flag_of_Macau.svg/40px-Flag_of_Macau.svg.png,,2025-09-07 15:57:35,0,0,country
130,Madagascar,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Madagascar.svg/40px-Flag_of_Madagascar.svg.png,,2025-09-07 15:57:35,0,0,country
131,Malawi,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Flag_of_Malawi.svg/40px-Flag_of_Malawi.svg.png,,2025-09-07 15:57:35,0,0,country
132,Malaysia,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Flag_of_Malaysia.svg/40px-Flag_of_Malaysia.svg.png,,2025-09-07 15:57:35,0,0,country
133,Maldives,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Flag_of_Maldives.svg/40px-Flag_of_Maldives.svg.png,,2025-09-07 15:57:35,0,0,country
134,Mali,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Mali.svg/40px-Flag_of_Mali.svg.png,,2025-09-07 15:57:35,0,0,country
135,Malta,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Flag_of_Malta.svg/40px-Flag_of_Malta.svg.png,,2025-09-07 15:57:35,0,0,country
136,Marshall Islands,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Flag_of_the_Marshall_Islands.svg/40px-Flag_of_the_Marshall_Islands.svg.png,,2025-09-07 15:57:35,0,0,country
137,Martinique,dependent,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Flag-of-Martinique.svg/40px-Flag-of-Martinique.svg.png,,2025-09-07 15:57:35,0,0,country
